state,date,sex,age,ethnicity,population_thousands,access_overall_pct,access_rural_pct,access_urban_pct,consump_domestic_mld,consump_nondomestic_mld,consump_total_mld,production_mld,population,consump_per_capita_mld,prod_consump_ratio,access_disparity_pct,stress_indicator_consump_prod,consump_per_capita_lpd,z_score_consump_per_capita_lpd
Johor,1970-01-01,both,overall,overall,1325.6,,,,,,,,1325600.0,,,,,,
Johor,1971-01-01,both,overall,overall,1355.4,,,,,,,,1355400.0,,,,,,
Johor,1972-01-01,both,overall,overall,1385.3,,,,,,,,1385300.0,,,,,,
Johor,1973-01-01,both,overall,overall,1414.5,,,,,,,,1414500.0,,,,,,
Johor,1974-01-01,both,overall,overall,1444.4,,,,,,,,1444400.0,,,,,,
Johor,1975-01-01,both,overall,overall,1477.0,,,,,,,,1477000.0,,,,,,
Johor,1976-01-01,both,overall,overall,1508.4,,,,,,,,1508400.0,,,,,,
Johor,1977-01-01,both,overall,overall,1541.9,,,,,,,,1541900.0,,,,,,
Johor,1978-01-01,both,overall,overall,1573.4,,,,,,,,1573400.0,,,,,,
Johor,1979-01-01,both,overall,overall,1606.4,,,,,,,,1606400.0,,,,,,
Johor,1980-01-01,both,overall,overall,1646.2,,,,,,,,1646200.0,,,,,,
Johor,1981-01-01,both,overall,overall,1689.3,,,,,,,,1689300.0,,,,,,
Johor,1982-01-01,both,overall,overall,1734.6,,,,,,,,1734600.0,,,,,,
Johor,1983-01-01,both,overall,overall,1780.2,,,,,,,,1780200.0,,,,,,
Johor,1984-01-01,both,overall,overall,1825.8,,,,,,,,1825800.0,,,,,,
Johor,1985-01-01,both,overall,overall,1875.5,,,,,,,,1875500.0,,,,,,
Johor,1986-01-01,both,overall,overall,1926.5,,,,,,,,1926500.0,,,,,,
Johor,1987-01-01,both,overall,overall,1977.9,,,,,,,,1977900.0,,,,,,
Johor,1988-01-01,both,overall,overall,2031.0,,,,,,,,2031000.0,,,,,,
Johor,1989-01-01,both,overall,overall,2085.5,,,,,,,,2085500.0,,,,,,
Johor,1990-01-01,both,overall,overall,2139.6,,,,,,,,2139600.0,,,,,,
Johor,1991-01-01,both,overall,overall,2188.1,,,,,,,,2188100.0,,,,,,
Johor,1992-01-01,both,overall,overall,2249.1,,,,,,,,2249100.0,,,,,,
Johor,1993-01-01,both,overall,overall,2313.4,,,,,,,,2313400.0,,,,,,
Johor,1994-01-01,both,overall,overall,2378.1,,,,,,,,2378100.0,,,,,,
Johor,1995-01-01,both,overall,overall,2441.4,,,,,,,,2441400.0,,,,,,
Johor,1996-01-01,both,overall,overall,2503.9,,,,,,,,2503900.0,,,,,,
Johor,1997-01-01,both,overall,overall,2567.5,,,,,,,,2567500.0,,,,,,
Johor,1998-01-01,both,overall,overall,2631.7,,,,,,,,2631700.0,,,,,,
Johor,1999-01-01,both,overall,overall,2699.4,,,,,,,,2699400.0,,,,,,
Johor,2000-01-01,both,overall,overall,2762.5,99.0,98.0,100.0,,,,1158.0,2762500.0,,,2.0,,,
Johor,2001-01-01,both,overall,overall,2829.9,99.7,99.0,100.0,,,,1201.0,2829900.0,,,1.0,,,
Johor,2002-01-01,both,overall,overall,2893.6,99.6,99.0,100.0,,,,1260.0,2893600.0,,,1.0,,,
Johor,2003-01-01,both,overall,overall,2954.0,99.7,99.0,100.0,560.0,246.0,806.0,1118.0,2954000.0,0.0002728503723764387,1.3870967741935485,1.0,0.7209302325581395,272.8503723764387,-0.611243246821398
Johor,2004-01-01,both,overall,overall,3014.6,99.4,98.0,100.0,610.0,225.0,835.0,1003.0,3014600.0,0.0002769853380216281,1.2011976047904191,2.0,0.8325024925224327,276.9853380216281,-0.5738685575002784
Johor,2005-01-01,both,overall,overall,3074.4,99.5,99.0,100.0,621.0,235.0,856.0,1003.0,3074400.0,0.00027842831121519646,1.1717289719626167,1.0,0.8534396809571286,278.42831121519646,-0.5608259642997606
Johor,2006-01-01,both,overall,overall,3134.4,99.5,99.0,100.0,644.0,255.0,899.0,1363.0,3134400.0,0.0002868172537008678,1.5161290322580645,1.0,0.6595744680851063,286.8172537008678,-0.4850008798762725
Johor,2007-01-01,both,overall,overall,3193.5,99.8,99.5,100.0,664.0,289.0,953.0,1387.0,3193500.0,0.000298418662909034,1.4554039874081848,0.5,0.6870944484498919,298.41866290903397,-0.3801392916435296
Johor,2008-01-01,both,overall,overall,3252.3,99.8,99.5,100.0,682.0,300.0,982.0,1430.0,3252300.0,0.0003019401654213941,1.4562118126272912,0.5,0.6867132867132867,301.9401654213941,-0.3483095078831437
Johor,2009-01-01,both,overall,overall,3309.4,99.8,99.5,100.0,713.0,285.0,998.0,1466.0,3309400.0,0.0003015652384117967,1.468937875751503,0.5,0.6807639836289222,301.5652384117967,-0.35169835840916963
Johor,2010-01-01,both,overall,overall,3362.9,99.8,99.5,100.0,730.0,306.0,1036.0,1476.0,3362900.0,0.0003080674417913111,1.4247104247104247,0.5,0.7018970189701897,308.06744179131107,-0.2929269314942181
Johor,2011-01-01,both,overall,overall,3410.5,99.8,99.5,100.0,738.0,323.0,1061.0,1528.0,3410500.0,0.00031109807946048967,1.4401508011310085,0.5,0.694371727748691,311.09807946048966,-0.26553392486495886
Johor,2012-01-01,both,overall,overall,3450.4,99.8,99.5,100.0,769.0,341.0,1110.0,1512.0,3450400.0,0.00032170183167169026,1.3621621621621622,0.5,0.7341269841269841,321.70183167169023,-0.1696898529818403
Johor,2013-01-01,both,overall,overall,3474.4,99.8,99.5,100.0,797.0,366.0,1163.0,1508.0,3474400.0,0.0003347340548008289,1.29664660361135,0.5,0.7712201591511937,334.7340548008289,-0.05189557549328819
Johor,2014-01-01,both,overall,overall,3559.8,99.8,99.5,100.0,823.0,391.0,1214.0,1568.0,3559800.0,0.0003410303949660093,1.2915980230642503,0.5,0.7742346938775511,341.03039496600934,0.005015116813788437
Johor,2015-01-01,both,overall,overall,3610.3,99.8,99.5,100.0,811.0,448.0,1259.0,1619.0,3610300.0,0.000348724482729967,1.2859412231930103,0.5,0.7776405188387894,348.72448272996706,0.07455962200741686
Johor,2016-01-01,both,overall,overall,3651.8,99.8,99.5,100.0,773.0,513.0,1286.0,1737.0,3651800.0,0.0003521551015937346,1.3506998444790046,0.5,0.740356937248129,352.15510159373457,0.1055679362751913
Johor,2017-01-01,both,overall,overall,3697.0,99.8,99.5,100.0,785.0,535.0,1320.0,1680.0,3697000.0,0.0003570462537192318,1.2727272727272727,0.5,0.7857142857142857,357.0462537192318,0.14977756382686602
Johor,2018-01-01,both,overall,overall,3749.4,99.8,99.5,100.0,809.0,576.0,1385.0,1757.0,3749400.0,0.000369392436123113,1.268592057761733,0.5,0.78827546955037,369.39243612311304,0.2613709291027707
Johor,2019-01-01,both,overall,overall,3761.2,99.8,99.5,100.0,835.0,599.0,1434.0,1888.0,3761200.0,0.00038126129958523876,1.3165969316596933,0.5,0.7595338983050848,381.26129958523876,0.36864995450599636
Johor,2020-01-01,both,overall,overall,4009.7,99.9,99.8,100.0,867.0,526.0,1393.0,1831.0,4009700.0,0.0003474075367234456,1.314429289303661,0.20000000000000284,0.760786455488804,347.4075367234456,0.06265614999098273
Johor,2021-01-01,both,overall,overall,4020.0,99.9,99.8,100.0,879.0,505.0,1384.0,1848.0,4020000.0,0.00034427860696517414,1.3352601156069364,0.20000000000000284,0.7489177489177489,344.2786069651741,0.034374711242137285
Johor,2022-01-01,both,overall,overall,4028.3,99.9,99.8,100.0,867.0,536.0,1403.0,1837.0,4028300.0,0.0003482858774172728,1.309337134711333,0.20000000000000284,0.763745236799129,348.2858774172728,0.07059520278289139
Johor,2023-01-01,both,overall,overall,4107.2,,,,,,,,4107200.0,,,,,,
Johor,2024-01-01,both,overall,overall,4186.3,,,,,,,,4186300.0,,,,,,
Kedah,1970-01-01,both,overall,overall,989.5,,,,,,,,989500.0,,,,,,
Kedah,1971-01-01,both,overall,overall,1003.9,,,,,,,,1003900.0,,,,,,
Kedah,1972-01-01,both,overall,overall,1017.3,,,,,,,,1017300.0,,,,,,
Kedah,1973-01-01,both,overall,overall,1029.0,,,,,,,,1029000.0,,,,,,
Kedah,1974-01-01,both,overall,overall,1041.1,,,,,,,,1041099.9999999999,,,,,,
Kedah,1975-01-01,both,overall,overall,1054.9,,,,,,,,1054900.0,,,,,,
Kedah,1976-01-01,both,overall,overall,1065.4,,,,,,,,1065400.0,,,,,,
Kedah,1977-01-01,both,overall,overall,1079.8,,,,,,,,1079800.0,,,,,,
Kedah,1978-01-01,both,overall,overall,1090.9,,,,,,,,1090900.0,,,,,,
Kedah,1979-01-01,both,overall,overall,1103.4,,,,,,,,1103400.0,,,,,,
Kedah,1980-01-01,both,overall,overall,1119.9,,,,,,,,1119900.0,,,,,,
Kedah,1981-01-01,both,overall,overall,1140.2,,,,,,,,1140200.0,,,,,,
Kedah,1982-01-01,both,overall,overall,1161.8,,,,,,,,1161800.0,,,,,,
Kedah,1983-01-01,both,overall,overall,1183.9,,,,,,,,1183900.0,,,,,,
Kedah,1984-01-01,both,overall,overall,1206.1,,,,,,,,1206100.0,,,,,,
Kedah,1985-01-01,both,overall,overall,1230.8,,,,,,,,1230800.0,,,,,,
Kedah,1986-01-01,both,overall,overall,1256.2,,,,,,,,1256200.0,,,,,,
Kedah,1987-01-01,both,overall,overall,1281.1,,,,,,,,1281100.0,,,,,,
Kedah,1988-01-01,both,overall,overall,1305.4,,,,,,,,1305400.0,,,,,,
Kedah,1989-01-01,both,overall,overall,1328.8,,,,,,,,1328800.0,,,,,,
Kedah,1990-01-01,both,overall,overall,1352.2,,,,,,,,1352200.0,,,,,,
Kedah,1991-01-01,both,overall,overall,1371.3,,,,,,,,1371300.0,,,,,,
Kedah,1992-01-01,both,overall,overall,1402.1,,,,,,,,1402100.0,,,,,,
Kedah,1993-01-01,both,overall,overall,1434.1,,,,,,,,1434100.0,,,,,,
Kedah,1994-01-01,both,overall,overall,1466.6,,,,,,,,1466600.0,,,,,,
Kedah,1995-01-01,both,overall,overall,1500.2,,,,,,,,1500200.0,,,,,,
Kedah,1996-01-01,both,overall,overall,1533.2,,,,,,,,1533200.0,,,,,,
Kedah,1997-01-01,both,overall,overall,1566.9,,,,,,,,1566900.0,,,,,,
Kedah,1998-01-01,both,overall,overall,1601.2,,,,,,,,1601200.0,,,,,,
Kedah,1999-01-01,both,overall,overall,1636.5,,,,,,,,1636500.0,,,,,,
Kedah,2000-01-01,both,overall,overall,1671.9,96.0,97.0,100.0,,,,804.0,1671900.0,,,3.0,,,
Kedah,2001-01-01,both,overall,overall,1703.9,98.2,97.0,100.0,,,,841.0,1703900.0,,,3.0,,,
Kedah,2002-01-01,both,overall,overall,1734.8,98.7,98.0,100.0,,,,864.0,1734800.0,,,2.0,,,
Kedah,2003-01-01,both,overall,overall,1763.7,99.4,99.0,100.0,388.0,114.0,502.0,928.0,1763700.0,0.00028462890514259796,1.848605577689243,1.0,0.540948275862069,284.62890514259794,-0.5047806929411789
Kedah,2004-01-01,both,overall,overall,1792.4,99.3,98.0,100.0,412.0,134.0,546.0,976.0,1792400.0,0.0003046195045748717,1.7875457875457876,2.0,0.5594262295081968,304.61950457487166,-0.3240917810530219
Kedah,2005-01-01,both,overall,overall,1820.3,99.5,99.0,100.0,420.0,137.0,557.0,976.0,1820300.0,0.00030599351755205184,1.7522441651705565,1.0,0.5706967213114754,305.99351755205186,-0.3116724981491745
Kedah,2006-01-01,both,overall,overall,1847.5,99.0,99.0,100.0,434.0,132.0,566.0,1029.0,1847500.0,0.00030635994587280106,1.8180212014134276,1.0,0.5500485908649174,306.35994587280106,-0.3083604646713646
Kedah,2007-01-01,both,overall,overall,1874.2,96.0,92.5,100.0,471.0,164.0,635.0,1088.0,1874200.0,0.0003388112261231459,1.7133858267716535,7.5,0.5836397058823529,338.8112261231459,-0.015043271373698165
Kedah,2008-01-01,both,overall,overall,1900.2,97.0,95.0,100.0,470.0,167.0,637.0,1157.0,1900200.0,0.00033522787075044734,1.816326530612245,5.0,0.550561797752809,335.2278707504473,-0.04743212421400764
Kedah,2009-01-01,both,overall,overall,1925.3,98.0,96.3,100.0,474.0,171.0,645.0,1173.0,1925300.0,0.00033501272528956526,1.8186046511627907,3.700000000000003,0.5498721227621484,335.01272528956525,-0.04937675820840886
Kedah,2010-01-01,both,overall,overall,1949.3,98.2,96.3,100.0,444.0,213.0,657.0,1173.0,1949300.0,0.0003370440671010106,1.7853881278538812,3.700000000000003,0.5601023017902813,337.0440671010106,-0.03101608108982206
Kedah,2011-01-01,both,overall,overall,1971.8,98.2,96.3,100.0,459.0,181.0,640.0,1237.0,1971800.0,0.0003245765290597424,1.9328125,3.700000000000003,0.5173807599029911,324.57652905974237,-0.14370634284175496
